ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW,TIME
JA140 , 0.21801E+08 , 0.25047E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.14710 , 817.63267,0.11875E+05
JA140 , 0.21801E+08 , 0.25047E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.14710 , 817.63267,0.12049E+05
JA140 , 0.21801E+08 , 0.25047E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.14710 , 817.63267,0.12234E+05
JA140 , 0.21801E+08 , 0.25047E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.14710 , 817.63267,0.12419E+05
JA140 , 0.21801E+08 , 0.25047E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.14710 , 817.63267,0.12604E+05
JA140 , 0.21801E+08 , 0.25047E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.14710 , 817.63267,0.12789E+05
JA140 , 0.21801E+08 , 0.25047E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.14710 , 817.63267,0.12963E+05
JA140 , 0.21801E+08 , 0.25047E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.14710 , 817.63267,0.13148E+05
JA140 , 0.21801E+08 , 0.25047E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.14710 , 817.63267,0.13333E+05
JA140 , 0.21801E+08 , 0.25047E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.14710 , 817.63267,0.13519E+05
